DATE,OPEN,HIGH,LOW,CLOSE,VOL,NEXT_OPEN,NEXT_OPEN_PRICE
20170830,150.5,152,149.5,150.5,15341000,DRAW,150.5
20170831,150.5,151.5,149.5,150.5,9346300,UP,151
20170901,151,152,150.5,151,5463700,DOWN,150
20170904,150,150,148.5,149.5,5020900,DOWN,149
20170905,149,149.5,148,148,4906100,DRAW,148
20170906,148,148.5,146.5,147,5594000,DRAW,147
20170907,147,148.5,146.5,147.5,10437900,UP,149
20170908,149,150,148.5,149,14471300,UP,149.5
20170911,149.5,151,149,150,10133900,UP,150.5
20170912,150.5,152,150.5,151.5,9460200,UP,152
20170913,152,152.5,151.5,152,8740600,DRAW,152
20170914,152,154,152,153.5,11926300,DRAW,153.5
20170915,153.5,155.5,153,155.5,13131900,UP,156
20170918,156,157.5,155.5,156,11915800,DRAW,156
20170919,156,156.5,154,154.5,5331800,DRAW,154.5
20170920,154.5,155,153,154.5,3887300,DOWN,154
20170921,154,154.5,153,153.5,4475700,DOWN,153
20170922,153,153.5,152,153.5,9611900,UP,154
20170925,154,154.5,152.5,154.5,3418900,DRAW,154.5
20170926,154.5,154.5,153,154,5685800,DOWN,153.5
20170927,153.5,154.5,153,154.5,4800600,DOWN,154
20170928,154,154.5,153,153.5,9059500,DRAW,153.5
20170929,153.5,154.5,153,153,7662400,UP,153.5
20171002,153.5,155,153,155,7766200,UP,155.5
20171003,155.5,155.5,154,154,5138700,UP,154.5
20171004,154.5,155,153,153,4705600,DOWN,152
20171005,152,152.5,151,152,7216600,DRAW,152
20171006,152,152.5,149.5,151,13381100,DRAW,151
20171009,151,151.5,150,150.5,7769600,DRAW,150.5
20171010,150.5,150.5,147,150,20223800,UP,151
20171011,151,151.5,149.5,150.5,13755900,UP,152
20171012,152,152.5,151,151.5,8785800,UP,153
20171016,153,153,150.5,151,5900300,UP,151.5
20171017,151.5,151.5,150,150.5,5853800,DOWN,150
20171018,150,150,148,148,9901500,DRAW,148
20171019,148,150.5,147.5,148.5,8147000,DOWN,146
20171020,146,148,145.5,147,12242400,DOWN,146.5
20171024,146.5,147.5,145.5,145.5,7302600,UP,146.5
20171025,146.5,147.5,146,147,3881600,DOWN,146
20171027,146,149,146,147,6376300,DOWN,146.5
20171030,146.5,147.5,145.5,147,7766000,DOWN,146.5
20171031,146.5,147.5,146,146.5,5969000,UP,147.5
20171101,147.5,148,146,146.5,7022600,DRAW,146.5
20171102,146.5,147,145.5,146,2973300,UP,146.5
20171103,146.5,147.5,146,146.5,3204700,DRAW,146.5
20171106,146.5,147,145,147,4780600,DRAW,147
20171107,147,147,146,146.5,4119500,UP,150
20171108,150,150.5,148.5,149,13287500,UP,150.5
20171109,150.5,151.5,148.5,148.5,12989700,UP,149
20171110,149,150,148.5,149,5296800,DRAW,149
20171113,149,151,148.5,150.5,6498100,UP,151
20171114,151,151,149,150.5,7493700,DOWN,149.5
20171115,149.5,150,147,147.5,6451800,DRAW,147.5
20171116,147.5,149,147.5,147.5,6114600,UP,149
20171117,149,150,148,149,6855000,UP,150
20171120,150,150.5,149,150,3351100,DRAW,150
20171121,150,150.5,148.5,149,3638700,DRAW,149
20171122,149,150.5,148.5,150,3993800,UP,150.5
20171123,150.5,150.5,149,149.5,3681900,DOWN,149
20171124,149,149.5,147,148.5,6326300,DOWN,147.5
20171127,147.5,148.5,147,147.5,3777800,UP,148
20171128,148,148.5,147,147,4807700,UP,147.5
20171129,147.5,150.5,147,149.5,12995100,UP,150
20171130,150,153,150,152.5,23952900,UP,153.5
20171201,153.5,154,152,153.5,11073100,DRAW,153.5
20171204,153.5,154.5,153,154,6101200,DOWN,153.5
20171206,153.5,154,152,152.5,8174400,DRAW,152.5
20171207,152.5,153,150.5,151.5,5242900,DOWN,151
20171208,151,152.5,151,151,7084900,UP,151.5
20171212,151.5,153,151,152.5,5862200,DOWN,152
20171213,152,152.5,150,151,5775700,UP,152
20171214,152,152,149.5,150.5,7499700,DOWN,149.5
20171215,149.5,150,149,149.5,8134000,UP,150
20171218,150,150.5,149,149.5,8170300,UP,150
20171219,150,151,149.5,151,20952800,DRAW,151
20171220,151,152,150,151,13729400,UP,151.5
20171221,151.5,151.5,150,151,5736900,DRAW,151
20171222,151,152,150.5,150.5,5688700,UP,151
20171225,151,152,150.5,152,3417400,DOWN,151.5
20171226,151.5,152,149.5,149.5,10332600,UP,150
20171227,150,150.5,149,149,8424300,UP,149.5
20171228,149.5,150,147.5,148,10596300,DRAW,148
